user_id,article_1,article_2,article_3,article_4,article_5
216595,357878,64305,155181,154447,34110
216596,272143,64329,198659,166581,182394
216597,166581,162655,199198,156560,64329
216598,160417,158536,156560,156624,156619
216599,160417,218337,162655,160974,64329
216600,64329,272143,162655,160417,235715
216601,199198,336221,272143,235616,289090
216602,160417,218337,162655,160974,64329
216603,336223,234698,234269,235616,59057
216604,123909,87224,20691,158536,336221
216605,158536,199198,64329,272143,156560
216606,272143,198659,182394,64329,166581
216607,74254,235877,76267,76040,87107
216608,160417,218337,162655,160974,64329
216609,272143,158536,64329,166581,160417
216610,218337,162655,272143,158536,160417
216611,64329,162655,160417,166581,156560
216612,87126,87188,87207,262171,87165
216613,199198,64329,198659,166581,324823
216614,160974,160417,158536,199198,272143
216615,156560,158536,199198,166581,175040
216616,234698,156964,202388,199198,225010
216617,272143,160417,162655,158536,64329
216618,245161,270607,272143,198659,57748
216619,199198,166581,175040,324823,270607
216620,272143,198659,182394,64329,166581
216621,160974,160417,158536,199198,272143
216622,353085,235616,283009,286321,272143
216623,166581,64329,272143,175040,162655
216624,156560,64329,234698,336223,160417
216625,64329,272143,199198,198659,336223
216626,272143,160417,158536,199198,166581
216627,20691,95716,96210,160417,162655
216628,272143,160417,158536,199198,166581
216629,16783,177548,176671,15265,10082
216630,272143,319040,48467,199198,175040
216631,160417,218337,272143,162655,166581
216632,199198,64329,198659,162655,175040
216633,64329,199198,209013,198659,166581
216634,64329,198659,272143,162655,199198
216635,272143,175040,199198,166581,218337
216636,87224,87236,87231,87228,87144
216637,234698,272143,95716,199198,273397
216638,160417,218337,162655,160974,64329
216639,199198,64329,166581,324823,272143
216640,272143,175040,199198,166581,218337
216641,190121,189902,199198,186086,64329
216642,160417,272143,124352,162655,158536
216643,199198,64329,198659,48403,162655
216644,199198,272143,166581,158536,156560
216645,272143,64329,235230,336221,198659
216646,289006,159762,289162,289126,338340
216647,272143,198659,182394,64329,166581
216648,158536,64329,162655,234269,32082
216649,160417,272143,218337,162655,158536
216650,64329,158536,162655,233717,208970
216651,96210,293513,289090,20691,31836
216652,64329,198659,272143,162655,199198
216653,336221,158536,272143,160940,158906
216654,160417,218337,162655,160974,64329
216655,289090,183176,235616,199198,272143
216656,158536,160417,272143,166581,199198
216657,272143,175040,199198,166581,218337
216658,168623,293301,124350,123757,62464
216659,124352,123757,123818,123290,124177
216660,64329,198659,272143,162655,199198
216661,158536,64329,160417,166581,162655
216662,123289,123909,237524,276970,123757
216663,336221,336220,119193,237765,48403
216664,71665,72256,209254,242023,42032
216665,160417,272143,218337,162655,158536
216666,158536,162655,160974,218337,64329
216667,235616,234698,29953,32082,336221
216668,158586,244998,235616,289090,234267
216669,160974,160417,158536,199198,272143
216670,162655,198659,64329,166581,175040
216671,272143,124228,123818,331738,199198
216672,336223,198659,64329,158906,166581
216673,64329,272143,336220,199197,162655
216674,199198,336221,235870,156964,64329
216675,234698,272143,336221,95716,336223
216676,272143,199198,64329,235715,162655
216677,272143,175040,199198,166581,218337
216678,160417,218337,272143,162655,166581
216679,158536,64329,162655,303565,234987
216680,20691,96210,272143,235715,162655
216681,123909,20691,158536,160417,124350
216682,166581,175040,272143,289090,198659
216683,284985,198659,64329,124748,123826
216684,199198,166581,158536,156560,199078
216685,162655,158536,160417,199198,272143
216686,123818,123290,124228,124352,145397
216687,202388,308430,202534,208970,209348
216688,319040,166585,166583,166560,272143
216689,160417,64329,162655,218337,158536
216690,61744,42980,209294,333959,94820
216691,64329,158536,272143,199198,235715
216692,160417,272143,162655,124350,123757
216693,168623,272143,162655,218337,64329
216694,289090,198659,64329,336220,166581
216695,199198,64329,198659,166581,324823
216696,272143,158536,199198,124748,64329
216697,206735,202388,202559,208360,209236
216698,64329,272143,162655,160417,235715
216699,336245,20691,183176,111043,96210
216700,272143,64329,199198,198659,166581
216701,64329,162655,158536,160417,272143
216702,156560,96210,336380,129434,64329
216703,272143,198659,182394,64329,166581
216704,199198,289003,124749,166581,39894
216705,199198,272143,64329,166581,175040
216706,272143,64329,199198,166581,336221
216707,160417,218337,162655,160974,64329
216708,158536,162655,160974,218337,64329
216709,64329,166581,129434,199198,272143
216710,272143,175040,199198,166581,218337
216711,272143,166581,162655,64329,175040
216712,160974,300470,160417,225055,158536
216713,202388,336223,206735,202534,31836
216714,158536,272143,218337,162655,156560
216715,336221,336223,272143,58580,235616
216716,64329,198659,272143,162655,199198
216717,272143,198659,182394,64329,166581
216718,199198,64329,271262,198659,225010
216719,202388,202493,207994,202741,202376
216720,198659,64329,166581,162655,175040
216721,160417,64329,162655,218337,158536
216722,160417,64329,272143,158536,156619
216723,272143,199198,166581,64329,233658
216724,209013,209348,58619,206606,207469
216725,206606,202675,169114,202383,207024
216726,48403,59057,336223,272143,119193
216727,198659,64329,166581,162655,175040
216728,158536,284470,162655,156624,64329
216729,272143,162655,234698,95716,199198
216730,207469,64329,255040,137477,37241
216731,158536,69814,71601,70484,272143
216732,156654,293301,123909,257291,160974
216733,123757,162655,218337,160974,234698
216734,158536,64329,160417,166581,162655
216735,272143,175040,199198,166581,218337
216736,160974,158536,162655,156560,160417
216737,272143,162655,64329,289003,277107
216738,272143,166581,160974,225055,202376
216739,123818,123290,124352,124177,124228
216740,160417,160974,58580,272143,156560
216741,272143,175040,162655,64329,199198
216742,199198,166581,175040,209013,324823
216743,336220,183176,59057,337192,48403
216744,235870,95716,235616,336221,87236
216745,272143,175040,199198,166581,218337
216746,160417,162655,156560,156624,158536
216747,158536,168623,348112,272143,42751
216748,166581,175040,272143,198659,199198
216749,209236,293301,156654,218028,202289
216750,199198,64329,198659,270607,162655
216751,124350,124749,123290,123757,272143
216752,158536,162655,160974,218337,64329
216753,158536,160974,272143,156560,158082
216754,160417,218337,272143,162655,166581
216755,234698,336221,199198,235870,336223
216756,272143,64329,162655,166581,160417
216757,272143,198659,182394,64329,166581
216758,198659,64329,336221,166581,235870
216759,272143,64329,198659,162655,175040
216760,336223,293301,168623,123818,124228
216761,160417,218337,162655,160974,64329
216762,156560,235230,272143,64329,199197
216763,162655,64329,156560,218337,160417
216764,64329,272143,162655,160417,235715
216765,199198,64329,198659,166581,324823
216766,123290,124352,123818,123757,272143
216767,11218,13634,12065,12778,4070
216768,128260,183176,233688,119534,336221
216769,199198,272143,166581,336223,175040
216770,70646,206934,74762,74798,74755
216771,234698,234269,64329,272143,235616
216772,233688,272143,198659,64329,183176
216773,199198,20691,336220,96210,119193
216774,162655,218337,160974,64329,156560
216775,198659,64329,166581,162655,270607
216776,272143,162655,313431,235230,64329
216777,158536,160974,160417,156560,162655
216778,272143,175040,199198,166581,218337
216779,272143,198659,182394,64329,166581
216780,20691,64329,336220,289003,277107
216781,272143,160417,156560,64329,160974
216782,58580,272143,96210,245161,199198
216783,272143,175040,199198,166581,218337
216784,272143,235715,64329,199198,162655
216785,89748,88914,89764,89762,89754
216786,160417,218337,272143,162655,166581
216787,198659,64329,166581,162655,175040
216788,199198,64329,123909,272143,124228
216789,336221,95716,234698,156964,336223
216790,272143,198659,199197,156560,64329
216791,272143,199198,96210,64329,166581
216792,95716,336221,234698,336223,336220
216793,160974,160417,158536,199198,272143
216794,199198,64329,198659,166581,36161
216795,123290,123818,123289,124352,124194
216796,48403,95716,272143,293050,336221
216797,272143,64329,166581,162655,160417
216798,272143,162655,160417,218337,199198
216799,199198,64329,198659,202675,166581
216800,272143,96210,209236,64329,336245
216801,272143,199198,255354,175040,158536
216802,294797,295615,294117,123909,199198
216803,338340,123826,272143,293114,64329
216804,160158,284985,160940,123289,158536
216805,211926,211415,214784,64329,158536
216806,272143,199198,175040,158536,162655
216807,199198,303565,64329,166581,293513
216808,160417,218337,162655,160974,64329
216809,64329,199198,58619,198659,202652
216810,336220,235854,96210,20691,277491
216811,198659,64329,123818,166581,123290
216812,272143,198659,182394,64329,166581
216813,160417,64329,162655,160974,293301
216814,64329,272143,199197,198659,162655
216815,272143,96210,64329,288440,338340
216816,48403,119193,272143,336223,59057
216817,20691,336245,293513,272143,199198
216818,198659,64329,166581,162655,175040
216819,20691,336245,338340,124350,123290
216820,111043,161602,272143,160417,158536
216821,272143,199198,175040,166581,64329
216822,64329,272143,166581,199198,198659
216823,145898,146063,145669,145366,145237
216824,64329,198659,272143,162655,199198
216825,66672,202381,207603,65991,202355
216826,160417,218337,272143,162655,166581
216827,31836,133160,272143,199198,303180
216828,272143,175040,166581,162655,336220
216829,272143,182394,224658,64329,166581
216830,199198,64329,158536,272143,198659
216831,272143,111043,183176,283505,64329
216832,160974,160417,158082,158536,162655
216833,272143,175040,199198,166581,218337
216834,272143,96210,175040,166581,288440
216835,160974,160417,158536,199198,272143
216836,158536,162655,160974,218337,64329
216837,336220,32486,293334,235854,31027
216838,336221,272143,128260,235616,96210
216839,15226,96210,183176,293513,234698
216840,272143,175040,156159,166581,202652
216841,160417,218337,162655,160974,64329
216842,44756,70336,154545,155890,47874
216843,272143,64329,199198,198659,166581
216844,199198,64329,124749,96755,198659
216845,160417,218337,272143,162655,166581
216846,62714,62748,285726,52228,75995
216847,96210,288440,174300,336245,20691
216848,278892,278894,279061,279185,102394
216849,198659,64329,166581,162655,175040
216850,272143,198659,182394,64329,166581
216851,272143,235715,64329,199198,162655
216852,202493,96210,199198,64329,198659
216853,64329,199198,160417,162655,156560
216854,160417,218337,162655,160974,64329
216855,254594,254595,272143,234698,123909
216856,96210,20691,336245,123818,124748
216857,100890,74882,350594,70547,356137
216858,202289,202729,156624,202493,209294
216859,156560,64329,162655,158536,199197
216860,160417,218337,272143,162655,166581
216861,199198,64329,198659,166581,324823
216862,199198,64329,272143,198659,175040
216863,361661,361413,272143,363269,199198
216864,64329,272143,162655,160417,235715
216865,272143,64329,199198,162655,166581
216866,336220,270607,285377,277491,96210
216867,158536,199198,288320,59057,124749
216868,146188,140720,141477,141414,206270
216869,199198,64329,198659,224804,140728
216870,293050,199198,166581,175040,128957
216871,272143,235715,64329,199198,162655
216872,199198,166581,175040,324823,156560
216873,272143,199198,175040,206934,162655
216874,284547,123289,285648,168623,285342
216875,272143,64329,123909,124350,162655
216876,272143,199198,64329,175040,198659
216877,272143,166581,199198,336221,64329
216878,158536,64329,162655,272143,156560
216879,64329,272143,162655,159762,285719
216880,272143,214800,233717,162655,336221
216881,336221,235616,234698,235870,336220
216882,199198,64329,198659,162655,166581
216883,198659,64329,233658,166581,162655
216884,64329,198659,199198,175040,156560
216885,272143,199198,64329,198659,166581
216886,272143,235715,64329,199198,162655
216887,272143,175040,199198,166581,218337
216888,96210,272143,288440,111043,175040
216889,124352,123818,123757,124748,124177
216890,158536,272143,218337,162655,156560
216891,198659,64329,166581,162655,175040
216892,272143,175040,199198,166581,218337
216893,272143,166581,175040,198659,156560
216894,245161,199198,270607,64329,293513
216895,123290,124352,123818,124350,272143
216896,272143,156560,64329,198659,199198
216897,336221,234698,156964,72631,272143
216898,272143,175040,199198,166581,218337
216899,354922,160974,160417,113993,270607
216900,272143,158536,124749,284985,199198
216901,272143,175040,199198,166581,218337
216902,272143,198659,182394,64329,166581
216903,207994,161602,87205,160417,218337
216904,105699,168623,234006,84914,202376
216905,272143,175040,166581,162655,198659
216906,199198,64329,198659,166581,36161
216907,133160,286321,160417,336223,272143
216908,64329,199198,158536,272143,160417
216909,272143,175040,199198,166581,218337
216910,289090,199198,64329,336220,198659
216911,272143,160417,156619,202355,162655
